0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
ltqpon 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
ltcfmi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
2045 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
milk 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
mere 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 0.00031133250311332503
truste 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0006025652061633813 0.00046699875466998757
arbitr 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00023349937733499379
507000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
averag 0.004150979824307365 0.0028768699654775605 0.0045562411010915994 0.0020659378497030214 0.002724159402241594
denwa 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0007747266936386331 7.783312577833126e-05
3rd 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.012920298879202988
lesser 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 0.00034432297495050356 0.00015566625155666251
unexplor 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
greec 0.0011584129742253113 0.0007671653241273494 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
rout 0.0001930688290375519 0.0004794783275795934 0.00018984337921214997 0.0006025652061633813 0.00031133250311332503
saatchi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
643 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
1788000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
lttsi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
pierc 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 7.783312577833126e-05
retreat 0.0002896032435563278 0.00019179133103183735 0.00028476506881822496 0.00017216148747525178 7.783312577833126e-05
retent 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 0.00023349937733499379
104129 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
overli 0.0001930688290375519 9.589566551591868e-05 0.00028476506881822496 0.00034432297495050356 0.00015566625155666251
stifl 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
396 0.0001930688290375519 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
41000 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
391 9.653441451877595e-05 0.0004794783275795934 9.492168960607498e-05 0.00017216148747525178 0.0005448318804483188
endors 0.0002896032435563278 0.0003835826620636747 0.000664451827242525 8.608074373762589e-05 7.783312577833126e-05
excis 0.0003861376580751038 0.0004794783275795934 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
request 0.0009653441451877594 0.0017261219792865361 0.0009492168960607499 0.0036153912369802873 0.00023349937733499379
reestablish 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 7.783312577833126e-05
1960 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
argu 0.0002896032435563278 0.0007671653241273494 0.0008542952064546749 0.0006025652061633813 0.00015566625155666251
carniv 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 7.783312577833126e-05
2627612 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
reinforc 0.0001930688290375519 0.00028768699654775604 0.0007593735168485999 0.00017216148747525178 0.00015566625155666251
32 0.0012549473887440872 0.0008630609896432681 0.0005695301376364499 0.0012051304123267626 0.00552615193026152
continu 0.0044405830678636935 0.0038358266206367474 0.005600379686758424 0.011190496685891366 0.010740971357409713
126 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 0.0007747266936386331 0.002412826899128269
crown 0.0004826720725938797 9.589566551591868e-05 0.00028476506881822496 0.0012051304123267626 0.0013231631382316315
eurodollar 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 7.783312577833126e-05
ltcidn 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
adr 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
2001000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
note1987 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
submit 0.0003861376580751038 0.0007671653241273494 0.00028476506881822496 0.00146337264353964 0.0006226650062266501
seaway 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
313 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.0005448318804483188
91000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00038916562889165627
292 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.0009339975093399751
termin 0.0012549473887440872 0.0009589566551591868 9.492168960607498e-05 0.004992683136782302 0.001556662515566625
opprobrium 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
former 0.0001930688290375519 0.00028768699654775604 0.0012339819648789748 0.004045794955668417 0.0010118306351183063
coradian 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
flexivan 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00023349937733499379
1235000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
finland 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 0.00017216148747525178 0.00015566625155666251
next 0.003378704508157158 0.004411200613732259 0.004746084480303749 0.0043040371868812944 0.003658156911581569
bristol 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
2408000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
spring 0.0008688097306689834 0.002397391637897967 0.00018984337921214997 0.00043040371868812945 0.00023349937733499379
ltgaf 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
8723 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
digest 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
count 0.0006757409016314316 9.589566551591868e-05 0.00028476506881822496 0.00034432297495050356 7.783312577833126e-05
devast 0.0001930688290375519 0.00028768699654775604 0.00018984337921214997 8.608074373762589e-05 0.00015566625155666251
ltmrc 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00038916562889165627
bake 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00023349937733499379
nonregul 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
15377 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
european 0.0012549473887440872 0.004507096279248178 0.0041765543426673 0.002496341568391151 0.0010896637608966376
indic 0.0018341538758567429 0.0022056003068661296 0.0033222591362126247 0.00292674528707928 0.0011674968866749688
lthoc 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
electromed 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
168 0.0002896032435563278 0.0003835826620636747 0.00037968675842429994 0.00043040371868812945 0.0012453300124533001
enjoy 0.0002896032435563278 9.589566551591868e-05 0.00047460844803037496 0.00017216148747525178 0.00015566625155666251
drink 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 0.0006025652061633813 0.00015566625155666251
shrewd 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00025824223121287767 7.783312577833126e-05
ltbritish 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 0.00046699875466998757
250000 0.0003861376580751038 0.0004794783275795934 0.00018984337921214997 0.00043040371868812945 0.0006226650062266501
electr 0.0004826720725938797 0.00028768699654775604 0.00028476506881822496 0.002238099337178273 0.002412826899128269
ltcanbra 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
moreov 9.653441451877595e-05 9.589566551591868e-05 0.0005695301376364499 0.00017216148747525178 0.00015566625155666251
theater 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 7.783312577833126e-05
koba 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
pubco 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
furman 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
ltlpp 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
unidentifi 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.0005164844624257553 0.00015566625155666251
604 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00046699875466998757
utilicorp 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
ultramar 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
prospect 0.0019306882903755188 0.001822017644802455 0.0019933554817275745 0.0015494533872772661 0.0017123287671232876
leed 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
embroil 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
autumn 0.0002896032435563278 0.0003835826620636747 0.00047460844803037496 8.608074373762589e-05 0.00015566625155666251
ltwavehil 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
statut 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00043040371868812945 7.783312577833126e-05
chat 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00017216148747525178 7.783312577833126e-05
sumitomo 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0005164844624257553 0.00023349937733499379
ceas 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 0.00025824223121287767 0.00023349937733499379
ltcii 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
banker 0.0005792064871126556 9.589566551591868e-05 0.005030849549121974 0.0020659378497030214 0.0007004981320049813
1909 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
81 0.0001930688290375519 0.00019179133103183735 0.00028476506881822496 0.0006025652061633813 0.0024906600249066002
mccormick 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 0.00031133250311332503
sao 0.0002896032435563278 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
ltcbmn 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
1663 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
labatt 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
arnold 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
ventur 0.0012549473887440872 9.589566551591868e-05 0.00037968675842429994 0.004992683136782302 0.0018679950186799503
bought 0.0006757409016314316 0.002109704641350211 0.0054105363075462745 0.01110441594215374 0.0012453300124533001
magnitud 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
ltmdt 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
ltksu 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
2204 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
56000 9.653441451877595e-05 0.0004794783275795934 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
eridania 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
managementltwmx 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
novel 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
captial 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
1211000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
trim 9.653441451877595e-05 0.00028768699654775604 0.00028476506881822496 0.00043040371868812945 0.00023349937733499379
849000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
turnov 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0021520185934406472 0.007938978829389789
537 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 0.00038916562889165627
leo 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 0.00015566625155666251
couldnt 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
multipl 0.0001930688290375519 9.589566551591868e-05 0.00018984337921214997 0.00043040371868812945 0.00031133250311332503
oilpatch 0.0003861376580751038 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
partial 0.0005792064871126556 0.0005753739930955121 0.00018984337921214997 0.0009468881811138849 0.0012453300124533001
vicepremi 9.653441451877595e-05 0.00019179133103183735 0.00018984337921214997 8.608074373762589e-05 7.783312577833126e-05
1236000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
4756 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
ltatfc 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
568000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
domtar 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
unreal 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
borman 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
farm 0.0002896032435563278 0.006616800920598389 9.492168960607498e-05 0.0006886459499010071 0.00031133250311332503
perspect 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 7.783312577833126e-05
ltmutual 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
ltequa 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
imped 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
london 0.0012549473887440872 0.0005753739930955121 0.0016136687233032749 0.0018937763622277697 0.0010118306351183063
boe 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
330000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
short 0.0008688097306689834 0.0009589566551591868 0.0019933554817275745 0.0012912111560643884 0.0009339975093399751
ltgnt 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
490000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
ltah 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
2275000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
5409 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
1158000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
secret 9.653441451877595e-05 9.589566551591868e-05 0.0005695301376364499 0.00043040371868812945 7.783312577833126e-05
exclus 0.0003861376580751038 9.589566551591868e-05 0.00018984337921214997 0.0011190496685891365 0.00038916562889165627
20mar1987 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
quevedo 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
ball 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
ja 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
bend 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
24 0.0021237571194130706 0.0014384349827387803 0.000664451827242525 0.0030989067745545323 0.011285803237858032
necess 9.653441451877595e-05 0.00019179133103183735 0.00028476506881822496 0.00025824223121287767 0.00015566625155666251
1471257 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
wam 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
7700000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
readi 0.0008688097306689834 0.0004794783275795934 0.000664451827242525 0.0007747266936386331 0.00023349937733499379
ltupco 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
44913 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
zorinski 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
ltd 0.0024133603629693987 0.00028768699654775604 0.0009492168960607499 0.0216062666781441 0.02054794520547945
ltall 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
core 0.0001930688290375519 9.589566551591868e-05 0.00037968675842429994 0.0011190496685891365 0.0009339975093399751
janney 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
ltmason 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
339 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0006226650062266501
specifi 9.653441451877595e-05 0.00028768699654775604 0.0005695301376364499 0.0012912111560643884 0.00023349937733499379
weve 0.0008688097306689834 0.0006712696586114307 0.00037968675842429994 0.00034432297495050356 0.00031133250311332503
nestl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00031133250311332503
961 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
544 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
opt 0.0001930688290375519 9.589566551591868e-05 0.00028476506881822496 0.00017216148747525178 7.783312577833126e-05
1116 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.00025824223121287767 0.00015566625155666251
maekawa 9.653441451877595e-05 9.589566551591868e-05 0.00028476506881822496 8.608074373762589e-05 7.783312577833126e-05
mainten 0.0003861376580751038 0.00019179133103183735 9.492168960607498e-05 0.0008608074373762589 0.00038916562889165627
ultrasystem 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
postwar 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 8.608074373762589e-05 7.783312577833126e-05
yamani 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
906 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00046699875466998757
clearwat 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
customarili 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
exploit 0.0005792064871126556 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
dean 0.0001930688290375519 0.00028768699654775604 0.00018984337921214997 0.00025824223121287767 0.00038916562889165627
4327p 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
41 0.0007722753161502076 0.0008630609896432681 0.00037968675842429994 0.0006886459499010071 0.003969489414694894
warner 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 7.783312577833126e-05
suffici 0.0002896032435563278 0.00028768699654775604 0.0005695301376364499 0.0009468881811138849 0.0006226650062266501
cotton 9.653441451877595e-05 0.0022056003068661296 9.492168960607498e-05 0.00034432297495050356 7.783312577833126e-05
clothestim 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
intern 0.003957910995269814 0.002493287303413886 0.007878500237304223 0.01781871395368856 0.010818804483188045
el 0.0001930688290375519 0.00028768699654775604 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
upward 0.0002896032435563278 0.0007671653241273494 0.0017085904129093498 0.00017216148747525178 0.00031133250311332503
provinci 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
6747442 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
10516 9.653441451877595e-05 9.589566551591868e-05 0.0007593735168485999 8.608074373762589e-05 7.783312577833126e-05
europ 0.0014480162177816392 0.0006712696586114307 0.0016136687233032749 0.0013772918998020143 0.0013231631382316315
lifo 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.0007783312577833125
reclaim 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
foodservic 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00034432297495050356 0.00015566625155666251
dw 9.653441451877595e-05 0.0003835826620636747 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
servotron 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
1804 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00023349937733499379
450 0.0002896032435563278 0.0007671653241273494 0.0009492168960607499 0.0009468881811138849 0.0009339975093399751
1145 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00015566625155666251
ltvtx 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
728 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 8.608074373762589e-05 0.00015566625155666251
ltjnsv 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
spoke 0.0004826720725938797 9.589566551591868e-05 0.00047460844803037496 0.00017216148747525178 0.00015566625155666251
7492000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
davenport 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
caucasu 9.653441451877595e-05 0.00028768699654775604 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
273 9.653441451877595e-05 0.00019179133103183735 0.00018984337921214997 8.608074373762589e-05 0.0010896637608966376
rudi 9.653441451877595e-05 0.0004794783275795934 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
ltcyl 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0021520185934406472 7.783312577833126e-05
ltazpimi 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
remain 0.003957910995269814 0.0029727656309934793 0.006644518272425249 0.00817767065507446 0.005681818181818182
374000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
quarter 0.0025098947774881745 0.0006712696586114307 0.00208827717133365 0.0037875527244555394 0.03222291407222914
payment 0.0018341538758567429 0.004507096279248178 0.0031324157570004744 0.0043040371868812944 0.0059931506849315065
ltbli 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
621 0.0001930688290375519 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00038916562889165627
dp 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 8.608074373762589e-05 0.00015566625155666251
nevertheless 9.653441451877595e-05 9.589566551591868e-05 0.00037968675842429994 0.00017216148747525178 0.00023349937733499379
overdu 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00031133250311332503
ltdwg 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
degre 0.0004826720725938797 0.001246643651706943 0.00028476506881822496 0.00034432297495050356 0.00023349937733499379
ltstb 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00023349937733499379
pegasu 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00031133250311332503
ingal 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 7.783312577833126e-05
zealand 9.653441451877595e-05 0.0004794783275795934 0.00028476506881822496 0.0011190496685891365 0.00038916562889165627
ditalia 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.00025824223121287767 0.00015566625155666251
rhine 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
1104000 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
disallow 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 8.608074373762589e-05 0.00023349937733499379
bolt 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.00017216148747525178 7.783312577833126e-05
food 0.0003861376580751038 0.002493287303413886 0.00037968675842429994 0.00335714900576741 0.003580323785803238
